vram,name,size_bytes,status,callers,subsystem
0x00100000,func_00100000,4,word,0,lowmem
0x00100004,func_00100004,4,word,0,lowmem
0x00100008,_start,160,undecompiled,0,lowmem
0x001000A8,func_001000A8,8,word,0,lowmem
0x001000B0,func_001000B0,8,undecompiled,0,lowmem
0x001000C0,func_001000C0,32,readable,4,lowmem
0x001000E0,func_001000E0,36,readable,4,lowmem
0x00100110,func_00100110,32,readable,1,lowmem
0x00100130,func_00100130,36,readable,1,lowmem
0x00100158,func_00100158,272,word,1,lowmem
0x00100268,func_00100268,12,readable,7,lowmem
0x00100278,vu1_cold_start,104,undecompiled,2,lowmem
0x001002E0,func_001002E0,624,undecompiled,3,lowmem
0x00100550,func_00100550,188,readable,4,lowmem
0x00100610,func_00100610,200,readable,3,lowmem
0x001006D8,func_001006D8,484,word,4,lowmem
0x001008C0,func_001008C0,260,word,2,lowmem
0x001009C8,func_001009C8,148,word,2,lowmem
0x00100A60,dma_wait_and_submit,788,undecompiled,6,lowmem
0x00100D78,gs_readback_build_packet,320,undecompiled,2,lowmem
0x00100EB8,gs_vram_readback,1676,undecompiled,2,lowmem
0x00101548,func_00101548,96,readable,2,lowmem
0x001015A8,func_001015A8,136,word,3,lowmem
0x00101630,func_00101630,480,word,1,lowmem
0x00101810,func_00101810,136,word,3,lowmem
0x00101898,func_00101898,740,word,2,lowmem
0x00101B80,func_00101B80,52,readable,2,lowmem
0x00101BB8,dmac_channel_base,40,readable,6,lowmem
0x00101BE0,dmac_reset,220,undecompiled,1,lowmem
0x00101CC0,func_00101CC0,16,readable,0,lowmem
0x00101CD0,func_00101CD0,472,undecompiled,3,lowmem
0x00101EA8,func_00101EA8,56,readable,1,lowmem
0x00101EE0,func_00101EE0,40,word,0,lowmem
0x00101F08,func_00101F08,216,undecompiled,2,lowmem
0x00101FE0,dma_kick,228,undecompiled,4,lowmem
0x001020C8,func_001020C8,228,undecompiled,0,lowmem
0x001021B0,func_001021B0,196,undecompiled,0,lowmem
0x00102278,func_00102278,236,undecompiled,0,lowmem
0x00102368,func_00102368,240,undecompiled,0,lowmem
0x00102458,func_00102458,12,readable,0,lowmem
0x00102468,func_00102468,196,undecompiled,5,lowmem
0x00102530,func_00102530,208,undecompiled,0,lowmem
0x00102600,func_00102600,36,readable,0,lowmem
0x00102628,func_00102628,12,readable,0,lowmem
0x00102638,func_00102638,28,readable,0,lowmem
0x00102658,func_00102658,28,readable,0,lowmem
0x00102678,func_00102678,36,readable,0,lowmem
0x001026A0,func_001026A0,44,word,227,lowmem
0x001026D0,func_001026D0,68,word,35,lowmem
0x00102718,func_00102718,28,word,8,lowmem
0x00102738,func_00102738,36,word,44,lowmem
0x00102760,func_00102760,52,word,72,lowmem
0x00102798,func_00102798,68,word,8,lowmem
0x001027E0,func_001027E0,108,word,2,lowmem
0x00102850,func_00102850,32,word,2,lowmem
0x00102870,func_00102870,32,word,2,lowmem
0x00102890,func_00102890,40,word,0,lowmem
0x001028B8,func_001028B8,20,word,139,lowmem
0x001028D0,func_001028D0,20,word,81,lowmem
0x001028E8,func_001028E8,20,word,4,lowmem
0x00102900,func_00102900,24,word,22,lowmem
0x00102918,func_00102918,44,word,47,lowmem
0x00102948,func_00102948,12,word,222,lowmem
0x00102958,copy_qw4,36,readable,90,lowmem
0x00102980,func_00102980,16,word,0,lowmem
0x00102990,func_00102990,16,word,2,lowmem
0x001029A0,func_001029A0,16,word,0,lowmem
0x001029B0,func_001029B0,16,word,0,lowmem
0x001029C0,func_001029C0,40,word,160,lowmem
0x001029E8,func_001029E8,116,undecompiled,3,lowmem
0x00102A60,func_00102A60,164,word,13,lowmem
0x00102B08,func_00102B08,168,word,30,lowmem
0x00102BB0,func_00102BB0,168,word,78,lowmem
0x00102C58,func_00102C58,80,readable,50,lowmem
0x00102CA8,func_00102CA8,36,word,0,lowmem
0x00102CD0,func_00102CD0,176,readable,1,lowmem
0x00102D80,func_00102D80,192,readable,0,lowmem
0x00102E40,func_00102E40,104,readable,0,lowmem
0x00102EA8,func_00102EA8,260,word,0,lowmem
0x00102FB0,func_00102FB0,400,word,0,lowmem
0x00103140,func_00103140,88,word,0,lowmem
0x00103198,func_00103198,68,word,0,lowmem
0x001031E0,func_001031E0,28,readable,56,lowmem
0x00103200,func_00103200,44,word,2,lowmem
0x00103230,func_00103230,24,word,40,lowmem
0x00103248,func_00103248,72,word,0,lowmem
0x00103290,func_00103290,96,word,0,lowmem
0x001032F0,func_001032F0,140,word,0,lowmem
0x00103380,func_00103380,92,word,0,lowmem
0x001033E0,sub_Invalid_modion_type_ignored_d,820,undecompiled,1,lowmem
0x00103718,sub_c_invalid_motion_type_d_2,1712,undecompiled,1,lowmem
0x00103DC8,func_00103DC8,1056,undecompiled,1,lowmem
0x001041E8,sub_intra_skip_MB,396,undecompiled,2,lowmem
0x00104378,func_00104378,116,word,0,lowmem
0x001043F0,func_001043F0,148,word,0,lowmem
0x00104488,func_00104488,180,word,0,lowmem
0x00104540,func_00104540,204,word,0,lowmem
0x00104610,func_00104610,172,word,0,lowmem
0x001046C0,func_001046C0,184,word,0,lowmem
0x00104778,func_00104778,248,word,0,lowmem
0x00104870,func_00104870,252,word,0,lowmem
0x00104970,func_00104970,164,word,0,lowmem
0x00104A18,func_00104A18,172,word,0,lowmem
0x00104AC8,func_00104AC8,228,word,0,lowmem
0x00104BB0,func_00104BB0,228,word,0,lowmem
0x00104C98,func_00104C98,220,word,0,lowmem
0x00104D78,func_00104D78,208,word,0,lowmem
0x00104E48,func_00104E48,296,word,0,lowmem
0x00104F70,func_00104F70,276,word,0,lowmem
0x00105088,func_00105088,92,undecompiled,1,lowmem
0x00105148,func_00105148,40,readable,3,lowmem
0x00105170,sub_Error_code_detected_BDEC,508,undecompiled,2,lowmem
0x00105370,func_00105370,28,readable,1,lowmem
0x00105390,func_00105390,392,undecompiled,1,lowmem
0x00105518,sub_Invalid_macroblock_address_incre,272,undecompiled,2,lowmem
0x00105628,sub_Skip_to_the_next_picture,292,undecompiled,1,lowmem
0x00105750,sub_slice_start_code_0x_08x_out_of_r,292,undecompiled,1,lowmem
0x00105878,sub_Too_many_macroblocks_in_picture,512,undecompiled,1,lowmem
0x00105A78,sub_skiped_macroblock_in_I_picure_is,204,undecompiled,1,lowmem
0x00105B48,sub_Invalid_macroblock_type_code_0,1316,undecompiled,1,lowmem
0x00106070,func_00106070,136,word,1,lowmem
0x001060F8,func_001060F8,380,word,1,lowmem
0x00106278,func_00106278,316,word,2,lowmem
0x001063B8,func_001063B8,48,readable,6,lowmem
0x001063E8,func_001063E8,164,undecompiled,7,lowmem
0x00106490,func_00106490,176,undecompiled,3,lowmem
0x00106540,func_00106540,436,undecompiled,4,lowmem
0x001066F8,func_001066F8,308,undecompiled,5,lowmem
0x00106830,func_00106830,276,undecompiled,7,lowmem
0x00106948,func_00106948,360,undecompiled,16,lowmem
0x00106AB0,func_00106AB0,104,readable,3,lowmem
0x00106B18,func_00106B18,108,readable,1,lowmem
0x00106B88,func_00106B88,292,undecompiled,2,lowmem
0x00106CB0,func_00106CB0,204,undecompiled,1,lowmem
0x00106D80,func_00106D80,176,undecompiled,3,lowmem
0x00106E30,func_00106E30,556,undecompiled,0,lowmem
0x00107060,func_00107060,52,readable,2,lowmem
0x00107098,func_00107098,224,undecompiled,1,lowmem
0x00107178,func_00107178,228,undecompiled,1,lowmem
0x00107260,sub_load_chroma_non_intra_quantizer_,172,undecompiled,0,lowmem
0x00107310,func_00107310,240,undecompiled,0,lowmem
0x00107400,func_00107400,172,undecompiled,0,lowmem
0x001074B0,sub_odd_number_of_field_pictures,224,undecompiled,2,lowmem
0x00107590,func_00107590,184,undecompiled,2,lowmem
0x00107648,func_00107648,988,undecompiled,2,lowmem
0x00107A28,func_00107A28,156,undecompiled,2,lowmem
0x00107AC8,func_00107AC8,492,undecompiled,2,lowmem
0x00107CB8,func_00107CB8,56,readable,2,lowmem
0x00107CF0,func_00107CF0,404,undecompiled,2,lowmem
0x00107E88,func_00107E88,280,undecompiled,2,lowmem
0x00107FA0,func_00107FA0,448,undecompiled,2,lowmem
0x00108160,func_00108160,232,undecompiled,1,lowmem
0x00108248,func_00108248,184,undecompiled,0,lowmem
0x00108300,func_00108300,432,undecompiled,1,lowmem
0x001084B0,func_001084B0,340,undecompiled,2,lowmem
0x00108608,func_00108608,52,word,1,lowmem
0x00108640,func_00108640,28,readable,5,lowmem
0x00108660,func_00108660,152,word,4,lowmem
0x001086F8,func_001086F8,76,readable,3,lowmem
0x00108748,func_00108748,68,readable,2,lowmem
0x00108790,func_00108790,84,word,1,lowmem
0x001087E8,func_001087E8,44,readable,1,lowmem
0x00108818,func_00108818,136,undecompiled,1,lowmem
0x001088A0,func_001088A0,508,undecompiled,0,lowmem
0x00108AA0,func_00108AA0,752,word,2,lowmem
0x00108D90,func_00108D90,32,readable,0,lowmem
0x00108DB0,func_00108DB0,244,undecompiled,1,lowmem
0x00108EA8,func_00108EA8,336,word,1,lowmem
0x00108FF8,func_00108FF8,108,readable,1,lowmem
0x00109068,func_00109068,1416,undecompiled,1,lowmem
0x001095F0,func_001095F0,168,word,1,lowmem
0x00109698,sub_The_size_of_work_area_is_too_sma,572,undecompiled,1,lowmem
0x001098D8,func_001098D8,8,readable,1,lowmem
0x001098E0,func_001098E0,56,readable,0,lowmem
0x00109918,func_00109918,72,word,1,lowmem
0x00109960,func_00109960,68,readable,0,lowmem
0x001099A8,func_001099A8,80,word,0,lowmem
0x001099F8,func_001099F8,20,readable,0,lowmem
0x00109A10,func_00109A10,32,readable,0,lowmem
0x00109A30,func_00109A30,12,readable,1,lowmem
0x00109A40,func_00109A40,16,readable,1,lowmem
0x00109A50,func_00109A50,64,readable,2,lowmem
0x00109A90,func_00109A90,104,readable,1,lowmem
0x00109AF8,func_00109AF8,36,readable,1,lowmem
0x00109B20,func_00109B20,80,word,8,lowmem
0x00109B70,func_00109B70,36,readable,8,lowmem
0x00109B98,func_00109B98,20,readable,0,lowmem
0x00109BB0,func_00109BB0,16,readable,0,lowmem
0x00109BC0,func_00109BC0,20,readable,0,lowmem
0x00109BD8,func_00109BD8,12,readable,0,lowmem
0x00109BE8,func_00109BE8,12,readable,0,lowmem
0x00109BF8,func_00109BF8,12,readable,0,lowmem
0x00109C08,func_00109C08,12,readable,0,lowmem
0x00109C18,func_00109C18,16,readable,0,lowmem
0x00109C28,func_00109C28,20,readable,0,lowmem
0x00109C40,func_00109C40,20,readable,1,lowmem
0x00109C58,func_00109C58,12,readable,1,lowmem
0x00109C68,func_00109C68,12,readable,1,lowmem
0x00109C78,sub_work_area_size_is_too_small,104,undecompiled,2,lowmem
0x00109CE0,func_00109CE0,24,readable,0,lowmem
0x00109CF8,sub_image_buffer_needs_to_be_aligned,368,undecompiled,3,lowmem
0x00109E68,func_00109E68,292,undecompiled,1,lowmem
0x00109F90,func_00109F90,60,undecompiled,1,lowmem
0x00109FD0,func_00109FD0,368,undecompiled,1,lowmem
0x0010A140,func_0010A140,112,readable,2,lowmem
0x0010A1B0,func_0010A1B0,16,readable,1,lowmem
0x0010A1C0,sub_the_second_field_is_missing,132,undecompiled,1,lowmem
0x0010A248,func_0010A248,76,undecompiled,1,lowmem
0x0010A298,func_0010A298,208,undecompiled,1,lowmem
0x0010A368,func_0010A368,16,readable,1,lowmem
0x0010A378,func_0010A378,44,readable,5,lowmem
0x0010A3A8,func_0010A3A8,88,readable,22,lowmem
0x0010A400,func_0010A400,212,undecompiled,1,lowmem
0x0010A4D8,func_0010A4D8,32,readable,1,lowmem
0x0010A4F8,sub_vertical_size_2800,340,undecompiled,1,lowmem
0x0010A650,func_0010A650,836,undecompiled,1,lowmem
0x0010A998,func_0010A998,232,undecompiled,1,lowmem
0x0010AA80,func_0010AA80,192,undecompiled,1,lowmem
0x0010AB40,sub_chroma_format_needs_to_be_1_420,356,undecompiled,0,lowmem
0x0010ACA8,func_0010ACA8,160,undecompiled,0,lowmem
0x0010AD48,sub_sequenceScalableExtension_is_not,12,readable,0,lowmem
0x0010AD58,sub_Unknown_Extension,12,readable,0,lowmem
0x0010AD68,sub_pictureSpatialScalableExtension_,12,readable,0,lowmem
0x0010AD78,sub_pictureTemporalScalableExtension,12,readable,0,lowmem
0x0010AD88,func_0010AD88,12,word,0,lowmem
0x0010AD98,func_0010AD98,12,word,0,lowmem
0x0010ADA8,func_0010ADA8,380,word,1,lowmem
0x0010AF28,func_0010AF28,464,word,1,lowmem
0x0010B0F8,func_0010B0F8,104,readable,1,lowmem
0x0010B160,func_0010B160,660,undecompiled,1,lowmem
0x0010B400,RFU000_FullReset,16,readable,0,lowmem
0x0010B410,ResetEE,16,readable,0,lowmem
0x0010B420,SetGsCrt,16,readable,1,lowmem
0x0010B430,RFU003,16,readable,0,lowmem
0x0010B440,Exit,16,readable,3,lowmem
0x0010B450,RFU005,16,readable,0,lowmem
0x0010B460,LoadExecPS2,16,readable,0,lowmem
0x0010B470,ExecPS2,16,readable,0,lowmem
0x0010B480,RFU008,16,readable,0,lowmem
0x0010B490,RFU009,16,readable,0,lowmem
0x0010B4A0,AddSbusIntcHandler,16,readable,0,lowmem
0x0010B4B0,RemoveSbusIntcHandler,16,readable,0,lowmem
0x0010B4C0,Interrupt2Iop,16,readable,0,lowmem
0x0010B4D0,SetVTLBRefillHandler,16,readable,0,lowmem
0x0010B4E0,SetVCommonHandler,16,readable,0,lowmem
0x0010B4F0,SetVInterruptHandler,16,readable,0,lowmem
0x0010B500,AddIntcHandler,16,readable,2,lowmem
0x0010B510,func_0010B510,16,readable,0,lowmem
0x0010B520,AddIntcHandler2,16,readable,2,lowmem
0x0010B530,RemoveIntcHandler,16,readable,3,lowmem
0x0010B540,func_0010B540,16,readable,0,lowmem
0x0010B550,AddDmacHandler,16,readable,3,lowmem
0x0010B560,AddDmacHandler2,16,readable,1,lowmem
0x0010B570,RemoveDmacHandler,16,readable,1,lowmem
0x0010B580,_EnableIntc,16,readable,1,lowmem
0x0010B590,_DisableIntc,16,readable,1,lowmem
0x0010B5A0,_EnableDmac,16,readable,1,lowmem
0x0010B5B0,_DisableDmac,16,readable,1,lowmem
0x0010B5C0,_iEnableIntc,16,readable,1,lowmem
0x0010B5D0,_iDisableIntc,16,readable,1,lowmem
0x0010B5E0,_iEnableDmac,16,readable,1,lowmem
0x0010B5F0,_iDisableDmac,16,readable,1,lowmem
0x0010B600,SetAlarm,16,readable,1,lowmem
0x0010B610,ReleaseAlarm,16,readable,1,lowmem
0x0010B620,_iSetAlarm,16,readable,4,lowmem
0x0010B630,_iReleaseAlarm,16,readable,1,lowmem
0x0010B640,CreateThread,16,readable,4,lowmem
0x0010B650,DeleteThread,16,readable,1,lowmem
0x0010B660,StartThread,16,readable,0,lowmem
0x0010B670,ExitThread,16,readable,1,lowmem
0x0010B680,_iTerminateThread,16,readable,0,lowmem
0x0010B690,TerminateThread,16,readable,0,lowmem
0x0010B6A0,iTerminateThread,16,readable,0,lowmem
0x0010B6B0,DisableDispatchThread,16,readable,3,lowmem
0x0010B6C0,iChangeThreadPriority,16,readable,0,lowmem
0x0010B6D0,ChangeThreadPriority,16,readable,2,lowmem
0x0010B6E0,_iRotateThreadReadyQueue,16,readable,0,lowmem
0x0010B6F0,RotateThreadReadyQueue,16,readable,0,lowmem
0x0010B700,_iReleaseWaitThread,16,readable,0,lowmem
0x0010B710,ReleaseWaitThread,16,readable,4,lowmem
0x0010B720,iReleaseWaitThread,16,readable,4,lowmem
0x0010B730,_iReferThreadStatus,16,readable,0,lowmem
0x0010B740,ReferThreadStatus,16,readable,2,lowmem
0x0010B750,iReferThreadStatus,16,readable,1,lowmem
0x0010B760,_iWakeupThread,16,readable,1,lowmem
0x0010B770,WakeupThread,16,readable,0,lowmem
0x0010B780,iCancelWakeupThread,16,readable,0,lowmem
0x0010B790,CancelWakeupThread,16,readable,0,lowmem
0x0010B7A0,_iSuspendThread,16,readable,0,lowmem
0x0010B7B0,SuspendThread,16,readable,0,lowmem
0x0010B7C0,_iResumeThread,16,readable,0,lowmem
0x0010B7D0,ResumeThread,16,readable,0,lowmem
0x0010B7E0,iResumeThread,16,readable,0,lowmem
0x0010B7F0,JoinThread,16,readable,0,lowmem
0x0010B800,RFU060,16,readable,1,lowmem
0x0010B810,RFU061,16,readable,0,lowmem
0x0010B820,EndOfHeap,16,readable,6,lowmem
0x0010B830,RFU063,16,readable,6,lowmem
0x0010B840,CreateSema,16,readable,34,lowmem
0x0010B850,_iSignalSema,16,readable,4,lowmem
0x0010B860,SignalSema,16,readable,14,lowmem
0x0010B870,iSignalSema,16,readable,4,lowmem
0x0010B880,iPollSema,16,readable,0,lowmem
0x0010B890,PollSema,16,readable,0,lowmem
0x0010B8A0,_iReferSemaStatus,16,readable,0,lowmem
0x0010B8B0,ReferSemaStatus,16,readable,0,lowmem
0x0010B8C0,iReferSemaStatus,16,readable,0,lowmem
0x0010B8D0,RFU073,16,readable,0,lowmem
0x0010B8E0,SetOsdConfigParam,16,readable,0,lowmem
0x0010B8F0,GetOsdConfigParam,16,readable,0,lowmem
0x0010B900,GetGsHParam,16,readable,0,lowmem
0x0010B910,GetGsVParam,16,readable,0,lowmem
0x0010B920,SetGsHParam,16,readable,0,lowmem
0x0010B930,SetGsVParam,16,readable,0,lowmem
0x0010B940,RFU080_CreateEventFlag,16,readable,0,lowmem
0x0010B950,RFU083_iSetEventFlag,16,readable,0,lowmem
0x0010B960,RFU082_SetEventFlag,16,readable,0,lowmem
0x0010B970,iPutTLBEntry,16,readable,0,lowmem
0x0010B980,RFU084_ClearEventFlag,16,readable,0,lowmem
0x0010B990,RFU085_iClearEventFlag,16,readable,0,lowmem
0x0010B9A0,iProbeTLBEntry,16,readable,0,lowmem
0x0010B9B0,RFU087_PollEvnetFlag,16,readable,0,lowmem
0x0010B9C0,iCopy,16,readable,0,lowmem
0x0010B9D0,RFU089_ReferEventFlagStatus,16,readable,0,lowmem
0x0010B9E0,RFU090_iReferEventFlagStatus,16,readable,0,lowmem
0x0010B9F0,_iEnableIntcHandler,16,readable,0,lowmem
0x0010BA00,RFU091,16,readable,0,lowmem
0x0010BA10,_iDisableIntcHandler,16,readable,0,lowmem
0x0010BA20,EnableIntcHandler,16,readable,0,lowmem
0x0010BA30,_iEnableDmacHandler,16,readable,0,lowmem
0x0010BA40,iEnableIntcHandler,16,readable,0,lowmem
0x0010BA50,iDisableDmacHandler,16,readable,0,lowmem
0x0010BA60,DisableIntcHandler,16,readable,0,lowmem
0x0010BA70,iDisableIntcHandler,16,readable,0,lowmem
0x0010BA80,EnableDmacHandler,16,readable,0,lowmem
0x0010BA90,iEnableDmacHandler,16,readable,0,lowmem
0x0010BAA0,DisableDmacHandler,16,readable,18,lowmem
0x0010BAB0,KSeg0,16,readable,0,lowmem
0x0010BAC0,_iGetCop0,16,readable,0,lowmem
0x0010BAD0,_iFlushCache,16,readable,0,lowmem
0x0010BAE0,_iCpuConfig,16,readable,0,lowmem
0x0010BAF0,CpuConfig,16,readable,1,lowmem
0x0010BB00,iGetCop0,16,readable,0,lowmem
0x0010BB10,iFlushCache,16,readable,0,lowmem
0x0010BB20,iCpuConfig,16,readable,0,lowmem
0x0010BB30,sceSifStopDma,16,readable,0,lowmem
0x0010BB40,SetCPUTimerHandler,16,readable,2,lowmem
0x0010BB50,_iGsGetIMR,16,readable,0,lowmem
0x0010BB60,SetCPUTimer,16,readable,3,lowmem
0x0010BB70,_iGsPutIMR,16,readable,0,lowmem
0x0010BB80,SetOsdConfigParam2,16,readable,0,lowmem
0x0010BB90,GetOsdConfigParam2,16,readable,1,lowmem
0x0010BBA0,GsGetIMR,16,readable,0,lowmem
0x0010BBB0,iGsGetIMR,16,readable,1,lowmem
0x0010BBC0,GsPutIMR,16,readable,2,lowmem
0x0010BBD0,_isceSifDmaStat,16,readable,0,lowmem
0x0010BBE0,iGsPutIMR,16,readable,6,lowmem
0x0010BBF0,_isceSifSetDma,16,readable,1,lowmem
0x0010BC00,SetPgifHandler,16,readable,2,lowmem
0x0010BC10,isceSifSetDChain,16,readable,1,lowmem
0x0010BC20,SetVSyncFlag,16,readable,4,lowmem
0x0010BC30,RFU116,16,readable,5,lowmem
0x0010BC40,print,16,readable,0,lowmem
0x0010BC50,sceSifDmaStat,16,readable,10,lowmem
0x0010BC60,isceSifDmaStat,16,readable,0,lowmem
0x0010BC70,sceSifSetDma,16,readable,0,lowmem
0x0010BC80,isceSifSetDma,16,readable,0,lowmem
0x0010BC90,func_0010BC90,64,word,1,lowmem
0x0010BCD0,func_0010BCD0,96,word,1,lowmem
0x0010BD30,sub__9PsIIlibkernl2000,124,undecompiled,1,lowmem
0x0010BDB0,sub__9PsIIlibkernl2000_2,116,undecompiled,1,lowmem
0x0010BE28,func_0010BE28,40,readable,0,lowmem
0x0010BE50,func_0010BE50,8,readable,1,lowmem
0x0010BE58,func_0010BE58,8,readable,0,lowmem
0x0010BE60,func_0010BE60,8,readable,1,lowmem
0x0010BE68,func_0010BE68,168,undecompiled,1,lowmem
0x0010BF10,func_0010BF10,8,readable,1,lowmem
0x0010BF18,func_0010BF18,20,readable,1,lowmem
0x0010BF30,func_0010BF30,8,readable,0,lowmem
0x0010BF38,func_0010BF38,40,readable,0,lowmem
0x0010BF60,func_0010BF60,40,readable,0,lowmem
0x0010BF88,func_0010BF88,40,readable,0,lowmem
0x0010BFB0,func_0010BFB0,84,readable,0,lowmem
0x0010C008,func_0010C008,20,readable,0,lowmem
0x0010C020,func_0010C020,164,word,2,lowmem
0x0010C0C8,func_0010C0C8,116,word,1,lowmem
0x0010C140,func_0010C140,20,readable,0,lowmem
0x0010C158,func_0010C158,164,word,2,lowmem
0x0010C200,func_0010C200,116,word,0,lowmem
0x0010C278,func_0010C278,20,word,0,lowmem
0x0010C290,func_0010C290,100,word,2,lowmem
0x0010C2F8,func_0010C2F8,100,word,3,lowmem
0x0010C360,func_0010C360,100,word,3,lowmem
0x0010C3C8,func_0010C3C8,100,word,3,lowmem
0x0010C430,func_0010C430,108,word,0,lowmem
0x0010C4A0,func_0010C4A0,100,word,0,lowmem
0x0010C508,func_0010C508,32,word,0,lowmem
0x0010C528,func_0010C528,32,word,0,lowmem
0x0010C548,func_0010C548,32,word,0,lowmem
0x0010C568,func_0010C568,32,word,0,lowmem
0x0010C588,func_0010C588,32,word,0,lowmem
0x0010C5A8,func_0010C5A8,32,word,0,lowmem
0x0010C5C8,func_0010C5C8,124,readable,0,lowmem
0x0010C648,func_0010C648,200,readable,1,lowmem
0x0010C710,func_0010C710,120,undecompiled,3,lowmem
0x0010C788,func_0010C788,96,readable,0,lowmem
0x0010C7E8,func_0010C7E8,68,readable,1,lowmem
0x0010C830,func_0010C830,36,readable,0,lowmem
0x0010C858,func_0010C858,48,readable,1,lowmem
0x0010C888,func_0010C888,36,readable,1,lowmem
0x0010C8B0,func_0010C8B0,52,readable,1,lowmem
0x0010C8E8,func_0010C8E8,52,readable,1,lowmem
0x0010C920,func_0010C920,48,readable,0,lowmem
0x0010C950,func_0010C950,36,readable,0,lowmem
0x0010C978,func_0010C978,36,readable,0,lowmem
0x0010C9A0,func_0010C9A0,36,readable,1,lowmem
0x0010C9C8,func_0010C9C8,36,readable,1,lowmem
0x0010C9F0,func_0010C9F0,60,readable,1,lowmem
0x0010CA30,func_0010CA30,60,readable,1,lowmem
0x0010CA70,sub_TTY_receive_error,404,undecompiled,0,lowmem
0x0010CC08,func_0010CC08,336,undecompiled,1,lowmem
0x0010CD58,func_0010CD58,208,undecompiled,1,lowmem
0x0010CE28,func_0010CE28,188,undecompiled,3,lowmem
0x0010CEE8,func_0010CEE8,56,word,1,lowmem
0x0010CF20,func_0010CF20,176,readable,0,lowmem
0x0010CFD0,func_0010CFD0,52,readable,0,lowmem
0x0010D008,func_0010D008,144,word,1,lowmem
0x0010D098,func_0010D098,200,word,0,lowmem
0x0010D160,func_0010D160,360,undecompiled,1,lowmem
0x0010D2C8,func_0010D2C8,1480,undecompiled,2,lowmem
0x0010D890,func_0010D890,56,readable,3,lowmem
0x0010D8C8,func_0010D8C8,96,readable,0,lowmem
0x0010D928,func_0010D928,28,readable,0,lowmem
0x0010D948,func_0010D948,12,readable,0,lowmem
0x0010D958,func_0010D958,24,readable,1,lowmem
0x0010D970,func_0010D970,28,readable,0,lowmem
0x0010D990,func_0010D990,12,readable,0,lowmem
0x0010D9A0,func_0010D9A0,668,undecompiled,1,lowmem
0x0010DC40,func_0010DC40,52,readable,1,lowmem
0x0010DC78,func_0010DC78,24,readable,0,lowmem
0x0010DC90,func_0010DC90,24,readable,0,lowmem
0x0010DCA8,func_0010DCA8,44,readable,1,lowmem
0x0010DCD8,func_0010DCD8,40,readable,0,lowmem
0x0010DD00,func_0010DD00,308,undecompiled,2,lowmem
0x0010DE38,func_0010DE38,60,readable,6,lowmem
0x0010DE78,func_0010DE78,60,readable,2,lowmem
0x0010DEB8,func_0010DEB8,288,undecompiled,0,lowmem
0x0010DFD8,func_0010DFD8,172,word,24,lowmem
0x0010E084,func_0010E084,4,word,0,lowmem
0x0010E088,func_0010E088,444,undecompiled,11,lowmem
0x0010E248,func_0010E248,36,readable,1,lowmem
0x0010E270,func_0010E270,164,word,3,lowmem
0x0010E318,func_0010E318,28,readable,1,lowmem
0x0010E338,func_0010E338,48,word,4,lowmem
0x0010E368,func_0010E368,64,readable,1,lowmem
0x0010E3A8,func_0010E3A8,180,word,0,lowmem
0x0010E460,func_0010E460,96,readable,0,lowmem
0x0010E4C0,func_0010E4C0,308,undecompiled,0,lowmem
0x0010E5F8,func_0010E5F8,76,readable,1,lowmem
0x0010E648,func_0010E648,176,word,0,lowmem
0x0010E6F8,func_0010E6F8,284,undecompiled,12,lowmem
0x0010E818,func_0010E818,140,readable,0,lowmem
0x0010E8A8,func_0010E8A8,436,undecompiled,72,lowmem
0x0010EA60,func_0010EA60,60,word,5,lowmem
0x0010EAA0,func_0010EAA0,144,undecompiled,0,lowmem
0x0010EB30,func_0010EB30,144,word,0,lowmem
0x0010EBC0,func_0010EBC0,124,word,0,lowmem
0x0010EC40,func_0010EC40,132,undecompiled,0,lowmem
0x0010ECC8,func_0010ECC8,76,word,1,lowmem
0x0010ED18,func_0010ED18,476,undecompiled,1,lowmem
0x0010EEF8,func_0010EEF8,64,word,0,lowmem
0x0010EF38,func_0010EF38,112,undecompiled,1,lowmem
0x0010EFA8,func_0010EFA8,36,readable,5,lowmem
0x0010EFD0,func_0010EFD0,320,undecompiled,1,lowmem
0x0010F110,sub__9PsIIlibkernl2000_3,44,undecompiled,1,lowmem
0x0010F140,func_0010F140,52,readable,1,lowmem
0x0010F178,func_0010F178,384,undecompiled,0,lowmem
0x0010F2F8,func_0010F2F8,184,undecompiled,0,lowmem
0x0010F3B0,func_0010F3B0,224,undecompiled,0,lowmem
0x0010F490,func_0010F490,144,undecompiled,0,lowmem
0x0010F520,func_0010F520,304,undecompiled,0,lowmem
0x0010F650,func_0010F650,388,undecompiled,0,lowmem
0x0010F7D8,func_0010F7D8,152,undecompiled,0,lowmem
0x0010F870,func_0010F870,136,undecompiled,1,lowmem
0x0010F8F8,func_0010F8F8,112,readable,2,lowmem
0x0010F968,func_0010F968,120,readable,1,lowmem
0x0010F9E0,func_0010F9E0,240,undecompiled,0,lowmem
0x0010FAD0,func_0010FAD0,256,undecompiled,5,lowmem
0x0010FBD0,sub__9PsIIlibkernl2000_4,44,undecompiled,3,lowmem
0x0010FC00,func_0010FC00,56,readable,0,lowmem
0x0010FC38,func_0010FC38,492,undecompiled,0,lowmem
0x0010FE28,func_0010FE28,512,undecompiled,1,lowmem
0x00110028,func_00110028,28,readable,1,lowmem
0x00110048,func_00110048,260,undecompiled,2,lowmem
0x00110150,func_00110150,28,readable,0,lowmem
